tempo,artist_familiarity,duration,loudness,Genre
121.589,0.833178526,399.98649,-7.094,Latin
121.379,0.366302895,263.81016,-14.048,Jazz
121.375,0.538084829,165.25016,-12.325,Blues
121.201,0.587332267,692.06159,-9.479,Jazz
121.162,0.496794628,148.63628,-10.182,Country
120.954,0.325913065,295.94077,-8.637,Electronic
120.92,0.495518893,125.36118,-12.892,Country
120.876,0.563845985,365.71383,-14.979,Electronic
120.731,0.516273891,341.75955,-10.537,Jazz
120.674,0.348920356,264.51546,-10.409,Blues
120.546,0.564584043,197.72036,-8.184,Latin
120.423,0.56412895,183.50975,-16.968,Country
120.309,0.659251521,232.07138,-4.252,Latin
120.162,0.697434586,264.77669,-12.796,Electronic
120.138,0.366302895,197.72036,-12.745,Jazz
120.129,0.404823303,208.40444,-5.661,Blues
120.117,0.036043617,205.97506,-3.766,International
120.049,0.485855596,234.73587,-14.18,Country
120.042,0.588608087,305.05751,-3.382,Electronic
120.016,0.509952451,330.39628,-6.726,Electronic
120.006,0.679011869,425.16853,-5.36,Electronic
120.004,0.585387199,398.602,-10.19,Electronic
119.99,0.495957128,220.05506,-11.168,Country
119.987,0.439716355,349.51791,-9.651,Electronic
119.981,0.649155774,213.02812,-7.464,Jazz
119.963,0.582804694,184.65914,-11.537,Country
119.901,0.505099139,365.60934,-16.691,Electronic
119.712,0.772871995,573.67465,-17.629,Electronic
119.663,0.506336378,268.30322,-13.758,International
119.657,0.464994319,223.26812,-13.664,Country
119.562,0.769944259,312.08444,-8.775,Electronic
119.52,0.437616284,253.51791,-11.213,Blues
119.09,0.668204961,302.8371,-9.795,Latin
119.06,0.882111591,246.09914,-9.695,Country
119.053,0.523714637,175.20281,-12.551,Country
119.017,0.282317588,279.58812,-13.515,Folk
118.977,0.407904961,183.87546,-17.33,Country
118.971,0.541033427,184.31955,-20.282,Easy_Listening
118.926,0.585387199,283.32363,-12.195,Electronic
118.892,0.469788161,196.93669,-4.586,Folk
118.713,0.327233191,237.24363,-15.777,International
118.668,0.370429862,27.6371,-14.629,Country
118.596,0.624200328,200.12363,-18.896,Jazz
118.472,0.32902404,135.07873,-18.169,Country
118.198,0.449323615,228.85832,-12.923,Country
118.183,0.426594378,46.00118,-17.165,Jazz
118.175,0.71881021,315.03628,-10.1,Electronic
118.096,0.566013954,221.88363,-9.612,Country
118.077,0.643544997,219.84608,-5.271,Country
118.06,0.668020249,153.49506,-16.016,Comedy_Spoken
118.056,0.710445622,222.92853,-5.057,Latin
118.047,0.720823972,171.85914,-10.874,Latin
117.661,0.751629597,255.7122,-17.569,Jazz
117.298,0.46139436,159.81669,-13.613,Jazz
117.295,0.439094456,264.61995,-8.224,International
117.236,0.593496044,126.69342,-14.527,Comedy_Spoken
117.168,0.465194733,418.87302,-11.702,Blues
117.142,0.707925027,202.08281,-6.424,Country
117.047,0.256729228,156.39465,-11.186,Comedy_Spoken
116.984,0.528835698,225.67138,-6.908,Blues
116.862,0.542232717,183.35302,-13.266,Latin
116.829,0.550874224,274.46812,-10.164,Country
116.795,0.620501925,305.55383,-6.628,Electronic
116.729,0.420717259,204.38159,-9.816,Folk
116.729,0.407904961,178.442,-15.582,Country
116.625,0.692973745,209.08363,-7.56,Country
116.075,0.677420465,237.60934,-9.718,International
116.034,0.401566809,253.51791,-6.803,Jazz
116.024,0.692922731,181.65506,-9.249,Electronic
115.848,0.331782199,262.5824,-12.125,International
115.781,0.523633032,174.54975,-12.209,Latin
115.756,0.606769573,175.882,-13.04,Easy_Listening
115.756,0.58547954,174.15791,-6.755,Easy_Listening
115.62,0.817256939,216.81587,-6.021,Country
115.521,0.398858713,421.35465,-15.314,Latin
115.42,0.304300643,152.94649,-12.36,Folk
115.405,0.598739119,473.49506,-17.276,Jazz
115.319,0.510367932,158.01424,-18.519,Country
115.212,0.511743665,441.7824,-12.712,Jazz
115.079,0.322667185,160.1824,-12.417,Comedy_Spoken
115.014,0.645426499,327.88853,-6.282,Electronic
114.993,0.495819329,109.92281,-12.968,Electronic
114.888,0.34955771,291.3171,-12.16,International
114.832,0.438784795,193.82812,-18.312,International
114.72,0.774037142,189.88363,-6.393,Latin
114.512,0.38442395,189.93587,-16.141,Blues
114.313,0.740796632,357.642,-10.851,Electronic
114.093,0.519779082,229.92934,-14.375,International
114.066,0.852569498,158.22322,-11.807,Folk
114.028,0.39413854,159.242,-17.896,Country
114.017,0.510075541,214.69995,-8.283,Jazz
113.966,0.603843765,214.09914,-4.678,Latin
113.838,0.534464352,283.29751,-15.029,Blues
113.557,0.29143326,273.8673,-9.958,Blues
113.52,0.506976844,378.09587,-13.362,Jazz
113.397,0.46127288,188.70812,-8.635,Jazz
113.384,0.398846319,193.01832,-18.612,Country
113.282,0.326907036,225.90649,-15.494,Comedy_Spoken
113.097,0.40724312,319.39873,-13.157,Jazz
113.096,0.57763315,191.60771,-20.009,Latin
113.031,0.412099708,540.52526,-9.479,Jazz
112.964,0.584266182,482.21995,-11.689,Comedy_Spoken
112.958,0.420717259,240.22159,-6.691,Folk
112.93,0.425417297,391.00036,-10.775,Latin
112.884,0.65129754,146.23302,-13.261,Country
112.613,0.78787777,176.43057,-8.504,Country
112.222,0.430538907,212.92363,-15.237,Jazz
112.194,0.272585604,140.43383,-13.605,Comedy_Spoken
112.06,0.508971308,218.20036,-7.643,Comedy_Spoken
112.051,0.56573878,213.7073,-7.754,Latin
112.015,0.519740959,219.01016,-13.528,International
112.006,0.430538907,223.4771,-14.438,Jazz
111.985,0.577228503,372.37506,-11.951,Jazz
111.944,0.557923664,201.03791,-6.005,Latin
111.927,0.322667185,208.87465,-15.086,Comedy_Spoken
111.903,0.604820432,298.37016,-6.311,Jazz
111.802,0.407044806,160.7571,-7.667,Latin
111.537,0.492986719,197.19791,-12,Folk
111.442,0.291912441,217.52118,-11.743,Electronic
111.408,0.557094505,294.86975,-7.028,International
111.12,0.606118646,119.90159,-14.09,Country
111.063,0.505602748,247.77098,-16.104,Latin
111.043,0.546201178,213.05424,-4.353,Electronic
111.039,0.564710159,256.49587,-9.339,Jazz
111.016,0.664559979,335.17669,-9.322,Electronic
111.01,0.501726333,128.96608,-11.655,Blues
111.006,0.404197926,46.86322,-17.532,Comedy_Spoken
110.909,0.506976844,371.33016,-16.532,Jazz
110.889,0.543350013,207.882,-7.309,Latin
110.507,0.606575679,210.05016,-6.827,Electronic
110.411,0.523633032,188.65587,-10.449,Latin
110.385,0.425883322,191.242,-12.62,Country
110.361,0.410912881,338.96444,-13.486,International
110.232,0.499881075,177.24036,-23.161,Easy_Listening
110.226,0.500789342,245.62893,-11.574,Jazz
110.178,0.597702904,194.61179,-7.683,Latin
110.168,0.555985053,126.51057,-12.651,Blues
110.14,0.453125179,291.76118,-15.918,Blues
110.096,0.643016666,257.30567,-16.945,Jazz
110,0.620501925,369.57995,-6.555,Electronic
109.997,0.564710159,261.0673,-9.435,Jazz
109.982,0.603843765,211.46077,-4.392,Latin
109.889,0.641197515,277.39383,-14.15,Folk
109.86,0.709967526,204.82567,-12.328,Jazz
109.85,0.524821393,372.27057,-8.255,Electronic
109.743,0.545110951,38.00771,-22.721,Electronic
109.74,0.827409365,351.84281,-12.749,Country
109.702,0.782555689,149.49832,-15.148,Classical
109.681,0.504223777,204.32934,-8.336,International
109.657,0.498834975,151.69261,-14.928,Country
109.542,0.527339183,229.32853,-14.048,Jazz
109.518,0.42054585,150.12526,-10.601,Latin
109.516,0.585735488,157.43955,-13.915,Comedy_Spoken
109.402,0.469895309,151.71873,-9.64,Country
109.35,0.700716633,218.67057,-6.505,Latin
109.097,0.553176509,175.49016,-10.359,International
109.085,0.595254764,263.41832,-6.18,Blues
108.496,0.555985053,204.09424,-8.091,Blues
108.105,0.485792919,344.71138,-14.165,Blues
108.023,0.493125957,330.37016,-7.335,Jazz
108.009,0.472247769,243.46077,-6.574,Latin
107.983,0.439907658,745.40363,-13.297,International
107.965,0.022556501,291.39546,-16.246,Jazz
107.741,0.468400415,162.61179,-6.419,Latin
107.709,0.553637086,329.01179,-22.184,Electronic
107.669,0.598726841,166.24281,-5.797,Country
107.606,0.385417447,270.34077,-7.484,Latin
107.601,0.701180874,196.88444,-10.426,Blues
107.55,0.324677431,177.44934,-14.236,International
107.447,0.639249552,42.34404,-8.352,Avant_Garde
107.412,0.602555589,274.12853,-14.157,Jazz
107.245,0.483243067,354.66404,-9.645,International
107.183,0.528835698,283.79383,-7.961,Blues
107.083,0.483762732,217.88689,-6.623,Blues
107.081,0.572470888,172.30322,-14.873,Blues
107.054,0.379218061,78.96771,-14.159,Electronic
107.053,0.450743178,278.30812,-3.879,Blues
107.023,0.359129966,123.66322,-26.062,Latin
107.005,0.419943148,283.27138,-16.481,Classical
106.964,0.352042838,178.78159,-9.625,Blues
106.847,0.527919316,251.61098,-13.327,Latin
106.798,0.774037142,192.07791,-4.537,Latin
106.719,0.479218001,238.39302,-13.202,Blues
106.683,0.585387199,379.66322,-20.269,Electronic
106.545,0.485792919,148.47955,-14.101,Blues
106.534,0.49399508,295.91465,-12.022,Blues
106.407,0.663231985,175.51628,-12.813,Country
106.361,0.606267927,284.31628,-6.359,Latin
106.153,0.571422802,196.25751,-15.062,Jazz
106.073,0.546788717,173.97506,-9.688,Latin
106.028,0.522808285,217.7824,-5.023,Latin
106.012,0.523633032,298.9971,-15.081,Latin
106.01,0.493125957,224.86159,-6.769,Jazz
105.982,0.478770834,354.06322,-11.96,Electronic
105.981,0.64783484,336.32608,-12.328,International
105.966,0.464994319,201.63873,-14.586,Country
105.539,0.662670206,231.1571,-13.855,International
105.509,0.590243797,272.09098,-13.331,Jazz
105.498,0.591846287,179.09506,-5.15,Latin
105.434,0.594047504,127.05914,-5.454,Latin
105.395,0.287521354,187.76771,-15.233,Comedy_Spoken
105.21,0.578223524,224.65261,-6.278,Blues
105.169,0.32902404,152.0322,-18.299,Country
105.096,0.405923907,191.92118,-39.325,Jazz
105.085,0.645426499,157.3873,-15.006,Electronic
105.069,0.53002231,272.92689,-11.437,International
105.046,0.456059155,290.7424,-11.487,Electronic
105.045,0.438213094,363.78077,-14.604,Jazz
105.025,0.57763315,355.29098,-16.136,Latin
105.02,0.769098837,368.79628,-11.194,Electronic
104.988,0.658349215,284.60363,-6.308,Electronic
104.98,0.645426499,326.922,-7.272,Electronic
104.943,0.540750151,142.94159,-13.524,Country
104.803,0.327233191,314.17424,-18.674,International
104.801,0.563997692,199.3922,-8.648,Latin
104.799,0.787877691,198.76526,-11.611,Country
104.793,0.647769063,125.85751,-19.115,Country
104.709,0.588140722,188.44689,-12.665,Latin
104.692,0.19631206,373.52444,-10.104,Electronic
104.624,0.259374908,220.1073,-8.896,International
104.618,0.310776523,26.93179,-13.467,Folk
104.521,0.711165787,343.562,-11.947,Latin
104.469,0.572500601,221.962,-28.946,Blues
104.346,0.730265183,232.51546,-15.497,Country
104.284,0.610427725,138.86649,-16.059,Country
104.231,0.31557967,454.94812,-12.518,Jazz
104.12,0.524700041,228.49261,-7.917,Latin
104.001,0.521672995,218.43546,-19.809,Blues
103.991,0.486176459,253.93587,-5.198,Latin
103.863,0.827409365,296.30649,-6.98,Country
103.829,0.331226241,208.1171,-11.703,Country
103.719,0.470466866,374.17751,-16.322,Jazz
103.562,0.725974866,338.02404,-26.862,Jazz
103.54,0.591846287,52.32281,-14.089,Latin
103.465,0.499881075,175.98649,-15.89,Easy_Listening
103.077,0.506773968,312.65914,-20.302,Jazz
103.022,0.292738053,409.0771,-13.132,Jazz
103.02,0.648902582,250.48771,-7.658,Latin
102.785,0.609636698,304.50893,-13.19,Blues
102.649,0.401327986,147.43465,-18.184,International
102.516,0.555985053,227.00363,-8.218,Blues
102.428,0.661080168,190.48444,-15.663,Folk
102.392,0.546116884,229.25016,-13.879,Latin
102.347,0.596614691,293.09342,-9.298,Electronic
102.308,0.722105298,273.81506,-13.906,Latin
102.164,0.434241407,286.04036,-8.431,Latin
102.151,0.56412895,128.96608,-11.863,Country
102.117,0.60383917,146.28526,-12.439,Country
102.093,0.597281478,226.11546,-7.551,Electronic
102.043,0.304565731,97.98485,-12.509,Latin
102.009,0.590818773,211.17342,-8.328,Latin
101.99,0.693009204,521.56036,-10.893,Electronic
101.897,0.566661658,340.21832,-14.863,Folk
101.773,0.545110951,277.99465,-15.033,Electronic
101.684,0.421892529,224.07791,-8.811,Electronic
101.626,0.523714637,159.81669,-15.342,Country
101.455,0.668020249,270.68036,-16.724,Comedy_Spoken
101.438,0.546310424,202.34404,-8.622,Latin
101.43,0.82735726,229.0673,-6.947,Latin
101.41,0.362800142,185.67791,-16.844,Blues
101.335,0.469895309,152.18893,-14.712,Country
101.29,0.602555589,261.48526,-19.933,Jazz
101.235,0.550752435,194.0371,-9.265,Country
101.195,0.510367932,146.07628,-15.913,Country
101.131,0.326699728,246.49098,-27.748,Folk
101.04,0.566013954,185.7824,-10.316,Country
101.013,0.34674451,263.13098,-5.97,Jazz
101.01,0.53915621,269.76608,-6.996,Easy_Listening
101.006,0.493125957,462.07955,-6.947,Jazz
100.932,0.067198528,159.58159,-15.159,Country
100.893,0.580798778,163.52608,-11.943,Country
100.89,0.438213094,396.32934,-19.697,Jazz
100.53,0.428375417,699.03628,-10.179,Jazz
100.451,0.510367932,185.0771,-18.421,Country
100.341,0.686811617,249.46893,-5.547,Electronic
100.329,0.422971308,349.23057,-13.752,Jazz
100.278,0.366302895,203.65016,-13.552,Jazz
100.252,0.575844757,216.31955,-8.88,Latin
100.194,0.614870934,261.95546,-13.627,Country
100.138,0.596467745,252.81261,-4.194,International
100.058,0.664690939,249.83465,-4.73,Jazz
100.048,0.546310424,199.94077,-8.596,Latin
100.046,0.514967583,243.98322,-4.296,Latin
100.029,0.638864203,200.80281,-7.024,Latin
100.022,0.385383283,333.73995,-11.31,Folk
100.013,0.738039725,472.52853,-13.207,Electronic
100.011,0.419320249,443.55873,-12.552,Blues
100.006,0.50407567,123.61098,-4.652,Electronic
99.996,0.49237718,190.77179,-4.336,Electronic
99.984,0.586021472,229.32853,-7.973,Latin
99.98,0.051241396,209.94567,-8.318,International
99.968,0.533504314,344.2673,-15.305,Electronic
99.968,0.606267927,254.40608,-4.201,Latin
99.946,0.478119091,197.642,-7.183,Latin
99.784,0.524747609,290.69016,-4.385,Country
99.556,0.54559902,279.06567,-27.016,Jazz
99.397,0.378013152,174.70649,-15.479,Latin
99.133,0.523633032,233.24689,-11.638,Latin
99.124,0.769967819,222.01424,-5.278,Country
98.998,0.638864203,249.52118,-5.951,Latin
98.998,0.558007752,200.77669,-12.88,Electronic
98.987,0.571422802,190.74567,-12.7,Jazz
98.824,0.580798778,188.02893,-12.169,Country
98.739,0.496152636,263.33995,-7.814,Latin
98.681,0.391454064,148.74077,-7.551,Latin
98.663,0.60383917,153.49506,-10.487,Country
98.501,0.603550952,223.60771,-6.804,Latin
98.501,0.506773968,212.84526,-18.854,Jazz
98.501,0.359129966,182.49098,-16.077,Latin
98.467,0.456136674,62.51057,-16.972,International
98.453,0.61443158,538.06975,-8.869,Latin
98.173,0.481703586,122.51383,-10.64,Country
98.096,0.482805248,198.76526,-5.767,Folk
98.07,0.570609658,232.14975,-9.994,Latin
98.001,0.391693642,267.38893,-11.179,Jazz
97.997,0.491256209,202.762,-14.525,Electronic
97.982,0.908984296,181.34159,-7.421,Latin
97.959,0.564710159,257.59302,-9.449,Jazz
97.874,0.546310424,169.82159,-8.985,Latin
97.845,0.597281478,71.99302,-28.475,Electronic
97.79,0.104186987,196.17914,-14.85,Folk
97.76,0.444926413,106.52689,-12.385,Latin
97.754,0.506126774,161.54077,-15.963,Blues
97.683,0.690893776,295.75791,-7.867,Country
97.667,0,203.20608,-9.062,Latin
97.619,0.363734084,176.90077,-18.724,Electronic
97.546,0.591846287,124.39465,-4.861,Latin
97.362,0.470124075,266.762,-7.381,Electronic
97.34,0.236105041,212.13995,-9.989,Latin
97.065,0.485883206,246.96118,-15.02,Comedy_Spoken
97.039,0.37128168,208.50893,-7.032,International
97.03,0.619366855,191.13751,-10.862,Blues
97.007,0.58547954,266.29179,-12.623,Easy_Listening
96.972,0.392710303,238.00118,-11.121,Electronic
96.952,0.329947707,209.05751,-17.216,Jazz
96.804,0.663400927,454.84363,-13.004,Blues
96.7,0.581475219,201.09016,-8.205,Latin
96.621,0.043871817,297.06404,-9.633,Jazz
96.364,0.518518769,227.10812,-9.77,Blues
96.243,0.582803191,268.7473,-13.505,Country
96.212,0.418381812,178.20689,-13.873,Country
96.107,0.546310424,187.14077,-7.006,Latin
96.096,0.482805248,159.76444,-10.012,Folk
96.087,0.594171892,260.96281,-3.941,Latin
96.071,0.679789024,210.33751,-5.849,Country
96.068,0.692975624,227.57832,-7.695,Country
96.043,0.58097151,282.25261,-12.686,International
96.02,0.414212021,237.06077,-14.002,Latin
96.002,0.572470888,159.00689,-22.507,Blues
95.981,0.707332699,152.45016,-12.144,Country
95.938,0.471357978,384.15628,-14.153,Jazz
95.866,0.78787777,186.3571,-10.047,Country
95.655,0.787877691,211.40853,-14.172,Country
95.596,0.50407567,217.23383,-9.493,Electronic
95.56,0.701180874,257.35791,-9.584,Blues
95.502,0.591846287,91.34975,-11.867,Latin
95.32,0.583704129,317.77914,-13.679,Electronic
95.315,0.693009204,933.642,-10.328,Electronic
95.298,0.431691465,223.29424,-5.317,Electronic
95.264,0.624252499,108.19873,-13.323,Country
95.111,0.669726188,326.42567,-24.83,Jazz
95.074,0.60981436,349.20444,-16.387,Avant_Garde
95.073,0.529788041,183.87546,-17.087,Jazz
95.026,0.538085501,200.80281,-21.723,Blues
94.997,0.351182454,257.04444,-6.736,Electronic
94.986,0.448066561,227.7873,-7.159,International
94.978,0.471357978,329.37751,-16.849,Jazz
94.895,0.484898305,152.89424,-8.263,Latin
94.776,0.386753406,327.18322,-24.901,Jazz
94.753,0.365307971,175.5424,-10.775,Folk
94.73,0.428252654,188.89098,-19.27,Blues
94.72,0.423065328,348.52526,-12.061,Latin
94.681,0.314412069,192.96608,-19.411,Jazz
94.624,0.49622773,176.37832,-14.4,Blues
94.554,0.465194733,269.7922,-10.483,Blues
94.501,0.584266182,170.52689,-9.606,Comedy_Spoken
94.351,0.381232612,200.64608,-10.589,Latin
94.1,0.545348354,298.91873,-14.476,Blues
94.007,0.704994472,217.28608,-4.35,Country
94.005,0.741195239,385.2273,-6.965,Electronic
93.99,0.450743178,254.9024,-6.41,Blues
93.986,0.492440728,258.35057,-7.028,Jazz
93.982,0.833178561,246.43873,-6.025,Latin
93.856,0.627970753,197.79873,-16.323,Children
93.848,0.632008013,321.56689,-11.241,Jazz
93.779,0.593496044,43.36281,-23.996,Comedy_Spoken
93.77,0.551565175,153.67791,-14.234,Blues
93.502,0.642452951,311.01342,-11.638,Jazz
93.325,0.64783484,328.85506,-7.155,International
93.32,0.697434586,252.86485,-15.644,Electronic
93.041,0.462384382,290.37669,-5.536,Jazz
93.003,0.37128168,246.54322,-6.967,International
93.001,0.419312641,265.58649,-8.723,Jazz
92.979,0.404173371,288.62649,-5.297,International
92.911,0.467413844,267.59791,-12.529,Blues
92.851,0.378347969,167.70567,-23.611,Country
92.699,0.448013836,405.41995,-7.495,Electronic
92.471,0.479218001,243.66975,-5.955,Blues
92.409,0.477387134,135.13098,-17.667,Easy_Listening
92.379,0.541968375,293.53751,-10.614,International
92.32,0.683455701,294.76526,-14.845,Blues
92.215,0.366302895,259.73506,-6.605,Jazz
92.065,0.479848522,151.92771,-15.508,Latin
92.025,0.75347562,245.7073,-7.786,Country
91.976,0.595254764,343.58812,-10.088,Blues
91.806,0.588140722,213.49832,-12.82,Latin
91.76,0.5069025,111.80363,-13.411,Blues
91.739,0.428300267,236.56444,-8.961,Country
91.684,0.304565731,132.54485,-11.688,Latin
91.681,0.547801656,276.58404,-12.614,Jazz
91.538,0.462996094,193.72363,-9.131,Blues
91.513,0.568497748,303.882,-6.607,Electronic
91.496,0.528211287,290.53342,-14.28,Folk
91.488,0.515312738,183.95383,-12.958,Electronic
91.479,0.410912881,233.84771,-9.07,International
91.328,0.711165787,340.29669,-11.356,Latin
91.302,0.817635146,267.57179,-9.413,Country
91.247,0.604820432,278.96118,-13.908,Blues
91.084,0.450743178,306.78159,-6.398,Blues
91.026,0.908984296,235.15383,-4.13,Latin
91.007,0.52607728,268.22485,-11.783,Electronic
90.971,0.748320703,225.17506,-7.572,Latin
90.861,0.563048689,460.48608,-6.846,Latin
90.718,0.813013089,197.79873,-7.133,Electronic
90.681,0.698977346,202.26567,-3.723,Latin
90.645,0.525332914,173.08689,-3.39,Latin
90.61,0.635757022,146.83383,-13.12,Country
90.545,0.593226735,195.73506,-4.939,Latin
90.336,0.403687507,191.03302,-17.528,Easy_Listening
90.282,0.404823303,237.7922,-9.517,Blues
90.217,0.469948212,226.40281,-7.332,International
90.167,0.486573734,287.00689,-8.717,Electronic
90.101,0.513829587,266.05669,-13.836,Blues
90.099,0.641197515,144.19546,-12.031,Holiday
90.035,0.577508974,264.46322,-6.73,Latin
90.031,0.490586402,180.97587,-20.847,Blues
90.022,0.459797129,186.48771,-4.516,Comedy_Spoken
90.017,0.46689796,180.61016,-8.529,International
90.01,0.449830954,344.81587,-7.746,Electronic
90.009,0.482282399,459.93751,-11.791,Electronic
90.006,0.351182454,256.07791,-8.527,Electronic
90,0.21977559,247.7971,-10.156,International
89.984,0.701180874,277.78567,-6.944,Blues
89.984,0.450743178,146.1024,-5.804,Blues
89.981,0.603550952,240.3522,-5.933,Latin
89.922,0.628560156,252.36853,-7.194,Blues
89.92,0.453444931,293.27628,-8.756,International
89.919,0.404823303,252.682,-11.482,Blues
89.848,0.414385653,185.20771,-15.605,Latin
89.737,0.378013152,126.22322,-15.541,Latin
89.667,0.495445922,456.30649,-19.478,Jazz
89.593,0.470124075,215.562,-6.08,Electronic
89.236,0.466331054,240.74404,-18.302,International
89.021,0.03282413,208.50893,-9.405,International
88.98,0.598739119,270.602,-8.264,Jazz
88.942,0.679292184,231.33995,-9.018,Country
88.874,0.521672995,220.26404,-19.819,Blues
88.765,0.412867488,222.98077,-15.649,Latin
88.74,0.813013089,259.86567,-5.509,Electronic
88.648,0.473076881,85.15873,-12.373,Avant_Garde
88.627,0.506976844,287.34649,-11.47,Jazz
88.578,0.577508974,220.49914,-6.845,Latin
88.329,0.43402235,1519.28118,-23.684,International
88.05,0.252652073,382.14485,-6.291,Electronic
88.015,0.446603329,239.80363,-5.942,International
87.995,0.691973119,417.56689,-8.92,Electronic
87.982,0.693009204,478.45832,-13.27,Electronic
87.848,0.602360696,255.97342,-9.758,International
87.806,0.540750151,184.68526,-20.691,Country
87.702,0.586950622,411.01016,-17.684,Blues
87.653,0.610427725,131.81342,-11.011,Country
87.636,0.614595603,230.71302,-3.887,Latin
87.61,0.385417447,195.68281,-11.131,Latin
87.559,0.725974866,166.26893,-27.754,Jazz
87.467,0.563997692,311.19628,-11.574,Latin
87.392,0.47986468,92.00281,-12.884,Comedy_Spoken
87.321,0.532263567,121.10322,-19.271,Latin
87.294,0.616436885,167.67955,-10.204,Latin
87.038,0.624252499,155.402,-22.377,Country
87.029,0.791801556,207.93424,-5.628,Country
87.013,0.626957723,287.92118,-10.166,International
87.003,0.643544997,231.44444,-5.537,Country
87.001,0.695421645,294.39955,-9.894,Electronic
86.991,0.737893872,214.83057,-7.016,Electronic
86.96,0.631741802,112.19546,-10.672,Electronic
86.826,0.547801656,44.59057,-15.406,Jazz
86.805,0.641197515,244.4273,-10.218,Folk
86.721,0.499881075,161.95873,-21.186,Easy_Listening
86.719,0.526284543,151.37914,-8.345,Jazz
86.702,0.663400927,668.62975,-11.403,Blues
86.686,0.453912533,174.81098,-6.505,International
86.658,0.410145992,306.96444,-5.713,International
86.571,0.639249552,51.61751,-5.728,Avant_Garde
86.475,0.479218001,174.602,-15.493,Blues
86.446,0.570900104,349.72689,-12.939,Jazz
86.28,0.378013152,144.63955,-13.615,Latin
86.172,0.449257553,286.6673,-13.763,Jazz
86.162,0.44240829,165.98159,-15.915,Country
86.091,0.669726188,251.42812,-12.009,Jazz
86.066,0.561370907,1204.29669,-21.429,Electronic
86.06,0.475027801,215.53587,-7.547,International
86.005,0.548738642,179.69587,-3.97,Latin
85.981,0.351182454,163.99628,-6.496,Electronic
85.981,0.513829587,111.46404,-16.037,Blues
85.94,0.616312991,188.49914,-5.477,International
85.744,0.691850737,237.00853,-9.664,Electronic
85.56,0.467413844,337.42322,-10.516,Blues
85.548,0.421056165,229.56363,-10.681,International
85.375,0.53582261,231.07873,-8.456,International
85.332,0.803619262,210.20689,-5.2,Electronic
85.325,0.62799739,333.89669,-7.269,Electronic
85.321,0.547228148,443.37587,-4.28,Electronic
85.319,0.438784795,183.30077,-14.16,International
85.316,0.421209147,395.04934,-3.878,International
85.216,0.469895309,152.92036,-13.192,Country
85.118,0.492986719,400.48281,-16.489,Folk
85.085,0.442016128,194.5073,-10.209,Latin
85.055,0.561589946,199.96689,-9.588,Latin
85.006,0.505847111,295.1571,-11.777,Blues
85.003,0.601295442,351.45098,-8.025,International
85,0.58913627,202.9971,-11.772,International
84.949,0.533504314,412.02893,-14.964,Electronic
84.895,0.472247769,338.12853,-13.422,Latin
84.825,0.751629597,285.98812,-12.853,Jazz
84.81,0.570609658,200.28036,-9.437,Latin
84.631,0.603550952,269.97506,-8.704,Latin
84.56,0.590792957,301.87057,-10.432,Blues
84.283,0.570609658,162.55955,-5.837,Latin
84.224,0.453125179,203.36281,-14.688,Blues
84.212,0.468250911,36.20526,-19.65,Latin
84.069,0.513832781,202.91873,-8.592,Country
84.064,0.657883116,282.69669,-12.714,Jazz
83.991,0.486766782,381.23057,-11.941,Electronic
83.953,0.484898305,185.12934,-8.35,Latin
83.883,0.668020249,261.51138,-15.336,Comedy_Spoken
83.706,0.683455701,384.57424,-9.841,Blues
83.529,0.541968375,168.6722,-12.297,International
83.412,0.558007752,38.922,-18.406,Electronic
83.341,0.713945881,242.18077,-7.665,Electronic
83.277,0.474983458,169.482,-12.427,Country
83.219,0.669726188,138.39628,-21.304,Jazz
82.815,0.61443158,413.07383,-10.999,Latin
82.789,0.870033797,278.54322,-11.958,Country
82.763,0.498991673,277.21098,-12.183,Jazz
82.759,0.428061659,217.88689,-26.772,Folk
82.752,0.555765,126.58893,-9.568,Easy_Listening
82.634,0.467583201,317.54404,-10.575,International
82.585,0.558481253,169.37751,-16.895,Children
82.571,0.23330881,193.4624,-12.21,Jazz
82.529,0.450852685,166.47791,-21.874,Blues
81.988,0.378408558,117.83791,-10.688,Blues
81.986,0.557571059,192.46975,-6.533,International
81.492,0.498946148,258.42893,-6.115,Jazz
81.38,0.782555689,275.85261,-12.586,Classical
81.311,0.414385653,168.93342,-15.321,Latin
81.073,0.611942956,171.83302,-16.964,Blues
80.996,0.595554054,247.71873,-8.64,Latin
80.975,0.674519457,277.55057,-9.776,Country
80.929,0.272585604,169.09016,-13.645,Comedy_Spoken
80.169,0.528211287,169.79546,-20.55,Folk
80.16,0.574300068,187.16689,-17.389,Blues
80.039,0.540032834,239.43791,-11.102,Latin
80.023,0.726299713,277.99465,-8.878,Folk
79.952,0.47986468,225.61914,-16.007,Comedy_Spoken
79.905,0.555985053,198.84363,-9.384,Blues
79.606,0.578517414,184.05832,-14.32,Country
79.534,0.75738997,239.56853,-7.324,Country
79.181,0.658731278,161.48853,-13.797,Country
79.091,0.603383145,124.83873,-14.479,Country
78.785,0.443865075,326.29506,-19.242,Comedy_Spoken
78.666,0.430721866,343.40526,-12.354,International
78.571,0.496436796,244.34893,-8.163,Latin
78.139,0.310776523,95.73832,-14.218,Folk
78.109,0.314412069,229.61587,-16.113,Jazz
78.087,0.60425956,180.50567,-7.828,Country
78.033,0.467583201,274.41587,-10.467,International
77.722,0.697887822,229.14567,-6.062,Latin
